,question_num,raw_response,pred_letter,pred_idx,correct,gold_idx,valid,latency_s
0,0,"C
",C,2.0,False,3,True,44.56
1,1,"A
",A,0.0,False,3,True,9.3
2,2,"D
",D,3.0,False,5,True,7.23
3,3,"C
",C,2.0,False,3,True,8.19
4,4,"H
",H,7.0,True,7,True,11.26
5,5,"I
",I,8.0,False,1,True,12.89
6,6,"C
",C,2.0,False,3,True,7.78
7,7,"E
",E,4.0,True,4,True,8.91
8,8,"B
",B,1.0,False,4,True,10.77
9,9,"D
",D,3.0,False,4,True,10.62
10,10,E,E,4.0,False,3,False,8.29
11,11,"A
",A,0.0,False,1,True,8.29
12,12,"C
",C,2.0,False,3,True,13.41
13,13,"C
",C,2.0,False,4,True,11.47
14,14,"D
",D,3.0,True,3,True,7.78
15,15,"A
",A,0.0,False,4,True,14.46
16,16,"A
",A,0.0,False,1,True,11.66
17,17,"C
",C,2.0,True,2,True,7.75
18,18,"C
",C,2.0,False,3,True,9.06
19,19,"F
",F,5.0,True,5,True,13.85
20,20,"G
",G,6.0,True,6,True,17.1
21,21,"D
",D,3.0,False,4,True,14.19
22,22,"A
",A,0.0,False,3,True,11.51
23,23,"E
",E,4.0,False,7,True,17.3
24,24,"C
",C,2.0,False,4,True,12.09
25,25,"A
",A,0.0,False,4,True,13.53
26,26,"C
",C,2.0,False,4,True,15.26
27,27,"C
",C,2.0,False,4,True,15.55
28,28,"C
",C,2.0,False,7,True,17.51
29,29,"C
",C,2.0,True,2,True,9.93
30,30,"A
",A,0.0,False,5,True,11.88
31,31,"A
",A,0.0,False,4,True,14.05
32,32,"C
",C,2.0,False,4,True,12.98
33,33,"A
",A,0.0,False,4,True,10.65
34,34,"A
",A,0.0,False,5,True,12.91
35,35,"D
",D,3.0,False,4,True,17.47
36,36,"A
",A,0.0,False,4,True,17.96
37,37,"D
",D,3.0,False,4,True,17.41
38,38,"B
",B,1.0,False,4,True,10.74
39,39,"C
",C,2.0,False,4,True,12.06
40,40,"C
",C,2.0,True,2,True,10.77
41,41,"A
",A,0.0,False,1,True,9.62
42,42,"E
",E,4.0,True,4,True,16.28
43,43,"D
",D,3.0,False,4,True,14.12
44,44,"C
",C,2.0,True,2,True,12.04
45,45,"F
",F,5.0,False,7,True,15.11
