,question_num,raw_response,pred_letter,pred_idx,correct,gold_idx,valid,latency_s
0,0,"C
",C,2.0,False,3,True,2.88
1,1,"A
",A,0.0,False,3,True,2.86
2,2,"F
",F,5.0,True,5,True,2.73
3,3,"C
",C,2.0,False,3,True,2.8
4,4,"H
",H,7.0,True,7,True,2.85
5,5,"I
",I,8.0,False,1,True,2.85
6,6,"C
",C,2.0,False,3,True,2.75
7,7,"E
",E,4.0,True,4,True,2.84
8,8,"C
",C,2.0,False,4,True,2.82
9,9,"E
",E,4.0,True,4,True,2.79
10,10,"E
",E,4.0,False,3,False,2.81
11,11,"A
",A,0.0,False,1,True,2.77
12,12,"A
",A,0.0,False,3,True,2.87
13,13,"C
",C,2.0,False,4,True,2.82
14,14,"D
",D,3.0,True,3,True,2.74
15,15,"A
",A,0.0,False,4,True,2.73
16,16,"A
",A,0.0,False,1,True,2.77
17,17,"C
",C,2.0,True,2,True,2.73
18,18,"C
",C,2.0,False,3,True,2.68
19,19,"F
",F,5.0,True,5,True,2.83
20,20,"G
",G,6.0,True,6,True,2.87
21,21,"C
",C,2.0,False,4,True,2.77
22,22,"A
",A,0.0,False,3,True,2.77
23,23,"E
",E,4.0,False,7,True,2.88
24,24,"A
",A,0.0,False,4,True,2.74
25,25,"A
",A,0.0,False,4,True,2.81
26,26,C,C,2.0,False,4,True,2.84
27,27,"C
",C,2.0,False,4,True,2.82
28,28,"C
",C,2.0,False,7,True,2.84
29,29,"C
",C,2.0,True,2,True,2.76
30,30,"A
",A,0.0,False,5,True,2.77
31,31,"A
",A,0.0,False,4,True,2.82
32,32,"C
",C,2.0,False,4,True,2.8
33,33,"A
",A,0.0,False,4,True,2.8
34,34,"A
",A,0.0,False,5,True,2.69
35,35,"D
",D,3.0,False,4,True,2.85
36,36,"A
",A,0.0,False,4,True,2.82
37,37,"D
",D,3.0,False,4,True,2.83
38,38,"B
",B,1.0,False,4,True,2.71
39,39,"C
",C,2.0,False,4,True,2.79
40,40,"C
",C,2.0,True,2,True,2.66
41,41,"A
",A,0.0,False,1,True,2.76
42,42,"A
",A,0.0,False,4,True,2.72
43,43,"D
",D,3.0,False,4,True,2.78
44,44,"C
",C,2.0,True,2,True,2.8
45,45,"F
",F,5.0,False,7,True,2.82
46,46,"F
",F,5.0,True,5,True,2.81
47,47,"C
",C,2.0,True,2,True,2.77
48,48,"C
",C,2.0,False,3,True,2.69
49,49,"A
",A,0.0,False,3,True,2.76
50,50,"B
",B,1.0,False,3,True,2.8
51,51,"A
",A,0.0,False,1,True,2.79
52,52,"F
",F,5.0,True,5,True,2.88
53,53,"D
",D,3.0,False,4,True,2.84
54,54,"A
",A,0.0,False,3,True,2.73
55,55,"F
",F,5.0,True,5,True,2.82
56,56,"C
",C,2.0,True,2,True,2.61
57,57,"G
",G,6.0,False,7,True,2.92
58,58,"G
",G,6.0,True,6,True,2.84
59,59,"A
",A,0.0,False,1,True,2.66
60,60,"F
",F,5.0,True,5,True,2.85
61,61,"F
",F,5.0,False,6,True,2.86
62,62,"B
",B,1.0,True,1,True,2.74
63,63,"A
",A,0.0,False,4,True,2.84
64,64,"E
",E,4.0,True,4,True,2.79
65,65,"A
",A,0.0,False,3,True,2.82
66,66,B,B,1.0,False,3,True,2.8
67,67,"D
",D,3.0,True,3,True,2.8
68,68,"G
",G,6.0,False,7,True,2.88
69,69,"G
",G,6.0,False,7,True,2.8
70,70,"B
",B,1.0,False,4,True,2.77
71,71,"C
",C,2.0,False,3,True,2.78
72,72,"G
",G,6.0,False,1,True,2.75
73,73,"A
",A,0.0,False,4,True,2.77
74,74,"E
",E,4.0,True,4,True,2.78
75,75,"N
",A,0.0,False,3,False,2.8
76,76,"C
",C,2.0,False,4,True,2.83
77,77,"A
",A,0.0,False,5,True,2.8
78,78,"A
",A,0.0,False,5,True,2.82
79,79,"C
",C,2.0,False,3,True,2.77
80,80,"B
",B,1.0,False,7,True,2.91
81,81,"C
",C,2.0,False,3,True,2.73
82,82,"F
",F,5.0,True,5,True,2.82
83,83,"C
",C,2.0,False,3,True,2.79
84,84,"C
",C,2.0,True,2,True,2.77
85,85,"F
",F,5.0,True,5,True,2.82
86,86,"A
",A,0.0,False,4,True,2.88
87,87,"A
",A,0.0,False,3,True,2.77
88,88,"D
",D,3.0,False,5,True,2.74
89,89,"C
",C,2.0,False,3,True,2.77
90,90,"B
",B,1.0,True,1,True,2.79
91,91,"B
",B,1.0,True,1,True,2.75
92,92,"G
",G,6.0,True,6,True,2.84
93,93,"E
",E,4.0,False,6,True,2.82
94,94,"C
",C,2.0,False,3,True,2.8
95,95,"C
",C,2.0,False,3,True,2.79
96,96,"A
",A,0.0,False,5,True,2.84
97,97,"C
",C,2.0,False,3,True,2.83
98,98,"A
",A,0.0,False,3,True,2.77
99,99,"E
",E,4.0,False,5,True,2.83
100,100,"C
",C,2.0,False,5,True,2.85
101,101,"F
",F,5.0,False,6,True,2.88
102,102,"A
",A,0.0,False,6,True,2.74
103,103,"F
",F,5.0,False,6,True,2.82
104,104,"G
",G,6.0,False,1,True,2.84
105,105,"F
",F,5.0,False,7,True,2.77
106,106,"C
",C,2.0,False,5,True,2.8
