,question_num,raw_response,pred_letter,pred_idx,correct,gold_idx,valid,latency_s
0,0,Option C: You will,C,2.0,False,3,True,12.22
1,0,Option C: The number,C,2.0,False,3,True,10.76
2,0,"Option C: ""I",C,2.0,False,5,True,8.15
3,0,Option C is the correct,C,2.0,False,3,True,9.24
4,0,Option B: Despite forg,B,1.0,False,7,True,14.38
5,0,Option D: The fact,D,3.0,False,1,True,14.3
6,0,Option C: Human has,C,2.0,False,3,True,8.75
7,0,Option C is incorrect as,C,2.0,False,4,True,11.12
8,0,Option D: All Mill,D,3.0,False,4,True,12.6
9,0,Option C: Rock stars,C,2.0,False,4,True,11.98
10,0,Option B: Elvis,B,1.0,False,3,True,10.04
11,0,Option B: Gandhi,B,1.0,True,1,True,9.02
12,0,Option C is incorrect as,C,2.0,False,3,True,14.74
13,0,Option C: I have,C,2.0,False,4,True,12.46
14,0,Option C: White rabb,C,2.0,False,3,True,9.35
15,0,Option C: The sp,C,2.0,False,4,True,16.86
16,0,Option A is incorrect as,A,0.0,False,1,True,13.63
17,0,"Option C: Yes,",C,2.0,True,2,True,8.9
18,0,Option C: China has,C,2.0,False,3,True,11.06
19,0,Option C: A Circle,C,2.0,False,5,True,15.17
20,0,Option C: While California,C,2.0,False,6,True,18.63
21,0,"Option C: Yes,",C,2.0,False,4,True,18.03
22,0,Option C: The price,C,2.0,False,3,True,12.79
23,0,Option B: The Phoenix,B,1.0,False,7,True,21.34
24,0,Option B: A tort,B,1.0,False,4,True,14.42
25,0,Option C: All Fre,C,2.0,False,4,True,17.22
26,0,Option C: Einstei,C,2.0,False,4,True,19.16
27,0,Option D is the correct,D,3.0,False,4,True,19.29
28,0,"Option B: Venezuela,",B,1.0,False,7,True,22.63
29,0,"Option C: Yes,",C,2.0,True,2,True,12.0
30,0,Option C is incorrect as,C,2.0,False,5,True,13.72
31,0,Option C: Elon,C,2.0,False,4,True,16.16
32,0,Option C: Firemen,C,2.0,False,4,True,15.15
33,0,Option C: You will,C,2.0,False,4,True,12.82
34,0,"Option C: Yes,",C,2.0,False,5,True,15.04
35,0,Option C is incorrect as,C,2.0,False,4,True,21.75
36,0,Option C: If you,C,2.0,False,4,True,19.54
37,0,"Option B: Yes,",B,1.0,False,4,True,21.88
38,0,Option D: Angelina,D,3.0,False,4,True,15.16
39,0,Option B is incorrect as,B,1.0,False,4,True,15.25
40,0,Option B: Humans,B,1.0,False,2,True,13.0
41,0,Option B: It is,B,1.0,True,1,True,12.49
42,0,Option C: The US,C,2.0,False,4,True,19.27
43,0,Option C: More than,C,2.0,False,4,True,16.26
44,0,Option B is the correct,B,1.0,False,2,True,15.47
45,0,Option D: Time is,D,3.0,False,7,True,18.33
46,0,Option C: I came,C,2.0,False,5,True,18.33
47,0,Option C is incorrect.,C,2.0,True,2,True,10.64
48,0,Option C: Class attend,C,2.0,False,3,True,18.32
49,0,Option C: In Austria,C,2.0,False,3,True,14.44
50,0,Option C is the correct,C,2.0,False,3,True,16.08
